build flowerpots around the base of pyramid	A1FGKIKJYSL1MI	{"Build": {"location": {"location_type": "BlockObject", "relative_direction": "DOWN", "location_reference_object": {"has_name_": [6, 6]}}, "schematic": {"has_name_": [1, 1]}}}	
build me stairs to get to the roof .	AIU30D5BNNCWH	{"Build": {"schematic": {"has_name_": [2, 2]}}}	
build me stairs to get to the roof .	A3EAUAU8V3B5S7	{"Build": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [7, 7]}}, "schematic": {"has_name_": [2, 2]}}}	
build me stairs to get to the roof .	A23CTGXNDDW5LC	{"Build": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [6, 7]}}, "schematic": {"has_name_": [2, 2]}}}	
build on top of the pyramid by placing one block at the center of it .	A1FGKIKJYSL1MI	{"Build": {"location": {"location_type": "BlockObject", "relative_direction": "UP", "location_reference_object": {"has_name_": [4, 5]}}}}	
build on top of the pyramid by placing one block at the center of it .	AGA1PIIWM8I8D	{"Freebuild": {"location": {"location_type": "BlockObject", "relative_direction": "UP", "location_reference_object": {"has_name_": [5, 5]}}, "schematic": {"has_name_": [9, 9]}}}	
build on top of the pyramid by placing one block at the center of it .	A3EAUAU8V3B5S7	{"Freebuild": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [2, 12]}}, "schematic": {"has_block_type_": [9, 9], "has_name_": [5, 5]}}}	
can you mine me minerals	A3EAUAU8V3B5S7	{"OtherAction": {"action_reference_object": {"has_name_": [4, 4]}}}	
can you mine me minerals	AGA1PIIWM8I8D	{"Answer": {}}	
can you mine me minerals	A23CTGXNDDW5LC	{"Answer": {}}	
can you tell me if anything is in the hole next to you ?	A3EAUAU8V3B5S7	{"Answer": {}}	
can you tell me if anything is in the hole next to you ?	A23CTGXNDDW5LC	{"Answer": {}}	
can you tell me if anything is in the hole next to you ?	AIU30D5BNNCWH	{"Answer": {}}	
climb the steps up the pyramid .	A1FGKIKJYSL1MI	{"Move": {"location": {"location_type": "BlockObject", "relative_direction": "UP", "location_reference_object": {"has_name_": [2, 2]}}}, "repeat": {"repeat_type": "ALL"}}	
climb the steps up the pyramid .	A2ZZW6KME1FUDU	{"OtherAction": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [5, 5]}}, "action_reference_object": {"has_name_": [5, 5]}}}	
climb the steps up the pyramid .	A3EAUAU8V3B5S7	{"Move": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [5, 5]}}}}	
climb those stairs	A3EAUAU8V3B5S7	{"OtherAction": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [2, 2]}}, "action_reference_object": {"has_name_": [2, 2]}}}	
climb those stairs	A23CTGXNDDW5LC	{"OtherAction": {"action_reference_object": {"has_name_": [2, 2]}}}	
climb those stairs	AIU30D5BNNCWH	{"OtherAction": {"action_reference_object": {"has_name_": [2, 2]}}}	
climb to the top	A3EAUAU8V3B5S7	{"OtherAction": {"location": {"location_type": "BlockObject", "relative_direction": null, "location_reference_object": {"has_name_": [3, 3]}}}}	
climb to the top	A23CTGXNDDW5LC	{"Move": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [2, 3]}}}}	
climb to the top	AIU30D5BNNCWH	{"OtherAction": {"action_reference_object": {"has_name_": [3, 3]}}}	
climb to the top of the pyramid .	AIU30D5BNNCWH	{"OtherAction": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [6, 6]}}, "action_reference_object": {"has_name_": [6, 6]}}}	
climb to the top of the pyramid .	A1FGKIKJYSL1MI	{"Move": {"location": {"location_type": "BlockObject", "relative_direction": "UP", "location_reference_object": {"has_name_": [5, 6]}}}}	
climb to the top of the pyramid .	A3EAUAU8V3B5S7	{"Move": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [6, 6]}}}}	
complete building of the tower .	AIU30D5BNNCWH	{"Build": {"schematic": {"has_name_": [4, 4]}}}	
complete building of the tower .	A3EAUAU8V3B5S7	{"Freebuild": {"schematic": {"has_name_": [4, 4]}}}	
complete building of the tower .	A23CTGXNDDW5LC	{"Freebuild": {"schematic": {"has_name_": [4, 4]}}}	
complete the window structuring of the house .	A23CTGXNDDW5LC	{"Freebuild": {"schematic": {"has_name_": [2, 3]}}}	
complete the window structuring of the house .	AGA1PIIWM8I8D	{"Freebuild": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [6, 6]}}, "schematic": {"has_name_": [2, 3]}}}	
complete the window structuring of the house .	A3EAUAU8V3B5S7	{"Freebuild": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [6, 6]}}, "schematic": {"has_name_": [2, 6]}}}	
construct for me  from polished granite  a ziggurat worthy of a babylonian god - king	AGA1PIIWM8I8D	{"Build": {"schematic": {"has_block_type_": [5, 6], "has_name_": [9, 9]}}}	
construct for me  from polished granite  a ziggurat worthy of a babylonian god - king	AIU30D5BNNCWH	{"Build": {"schematic": {"has_block_type_": [5, 6], "has_name_": [9, 9]}}}	
construct for me  from polished granite  a ziggurat worthy of a babylonian god - king	A3EAUAU8V3B5S7	{"Build": {"schematic": {"has_block_type_": [5, 6], "has_name_": [9, 9]}}}	
copy all of the paintings to put in the guest house .	AIU30D5BNNCWH	{"OtherAction": {"action_reference_object": {"has_name_": [4, 4]}}, "repeat": {"repeat_type": "ALL"}}	
copy all of the paintings to put in the guest house .	A3EAUAU8V3B5S7	{"Build": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [9, 10]}}, "action_reference_object": {"has_name_": [4, 4]}}, "repeat": {"repeat_type": "ALL"}}	
copy all of the paintings to put in the guest house .	AGA1PIIWM8I8D	{"Build": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [9, 10]}}, "action_reference_object": {"has_name_": [4, 4]}}, "repeat": {"repeat_type": "ALL"}}	
copy that house and build another one directly to the south of it	A3EAUAU8V3B5S7	{"Build": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [2, 2]}}, "action_reference_object": {"has_name_": [2, 2]}}}	
copy that house and build another one directly to the south of it	A1FGKIKJYSL1MI	{"Build": {"location": {"location_type": "SpeakerLook", "location_reference_object": {"has_name_": [1, 2]}}, "action_reference_object": {"has_name_": [1, 2]}}}	
copy that house and build another one directly to the south of it	AGA1PIIWM8I8D	{"Build": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [2, 2]}}, "action_reference_object": {"has_name_": [2, 2]}}}	
copy the pyramid .	A3EAUAU8V3B5S7	{"Build": {"action_reference_object": {"has_name_": [2, 2]}}}	
copy the pyramid .	AGA1PIIWM8I8D	{"Build": {"action_reference_object": {"has_name_": [2, 2]}}}	
copy the pyramid .	A23CTGXNDDW5LC	{"Build": {"action_reference_object": {"has_name_": [2, 2]}}}	
destroy enemy house in the northwest .	AIU30D5BNNCWH	{"Destroy": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [5, 5]}}, "action_reference_object": {"has_name_": [2, 2]}}}	
destroy enemy house in the northwest .	A23CTGXNDDW5LC	{"Destroy": {"location": {"location_type": "Other"}, "action_reference_object": {"has_name_": [1, 2]}}}	
destroy enemy house in the northwest .	A3EAUAU8V3B5S7	{"Destroy": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [5, 5]}}, "action_reference_object": {"has_name_": [1, 2]}}}	
destroy the back wall	A3EAUAU8V3B5S7	{"Destroy": {"action_reference_object": {"has_name_": [2, 3]}}}	
destroy the back wall	A23CTGXNDDW5LC	{"Destroy": {"action_reference_object": {"has_name_": [2, 3]}}}	
destroy the back wall	AIU30D5BNNCWH	{"Destroy": {"action_reference_object": {"has_name_": [2, 3]}}}	
destroy the dining room table	A23CTGXNDDW5LC	{"Destroy": {"action_reference_object": {"has_name_": [2, 4]}}}	
destroy the dining room table	A3EAUAU8V3B5S7	{"Destroy": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [2, 3]}}, "action_reference_object": {"has_name_": [4, 4]}}}	
destroy the dining room table	AIU30D5BNNCWH	{"Destroy": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [2, 3]}}, "action_reference_object": {"has_name_": [4, 4]}}}	
destroy the door	A23CTGXNDDW5LC	{"Destroy": {"action_reference_object": {"has_name_": [2, 2]}}}	
destroy the door	AIU30D5BNNCWH	{"Destroy": {"action_reference_object": {"has_name_": [2, 2]}}}	
destroy the door	A3EAUAU8V3B5S7	{"Destroy": {"action_reference_object": {"has_name_": [2, 2]}}}	
destroy the door to your right	AIU30D5BNNCWH	{"Destroy": {"location": {"location_type": "AgentPos", "location_reference_object": {"has_name_": [4, 5]}}, "action_reference_object": {"has_name_": [2, 2]}}}	
destroy the door to your right	A3EAUAU8V3B5S7	{"Destroy": {"location": {"location_type": "BlockObject", "relative_direction": "RIGHT", "location_reference_object": {"has_name_": [3, 4]}}, "action_reference_object": {"has_name_": [2, 2]}}}	
destroy the door to your right	A23CTGXNDDW5LC	{"Destroy": {"location": {"location_type": "BlockObject", "relative_direction": "RIGHT", "location_reference_object": {"has_name_": [4, 4]}}, "action_reference_object": {"has_name_": [2, 2]}}}	
destroy the pyramid .	A23CTGXNDDW5LC	{"Destroy": {"action_reference_object": {"has_name_": [2, 2]}}}	
destroy the pyramid .	A3EAUAU8V3B5S7	{"Destroy": {"action_reference_object": {"has_name_": [2, 2]}}}	
destroy the pyramid .	AIU30D5BNNCWH	{"Destroy": {"action_reference_object": {"has_name_": [2, 2]}}}	
destroy the wall to the left .	A3EAUAU8V3B5S7	{"Destroy": {"location": {"location_type": "Other"}, "action_reference_object": {"has_name_": [2, 2]}}}	
destroy the wall to the left .	AGA1PIIWM8I8D	{"Destroy": {"location": {"location_type": "Other"}, "action_reference_object": {"has_name_": [2, 2]}}}	
destroy the wall to the left .	A23CTGXNDDW5LC	{"Destroy": {"location": {"location_type": "Other"}, "action_reference_object": {"has_name_": [1, 2]}}}	
destroy the wall to your left until you reach the pot of gold	AGA1PIIWM8I8D	{"Destroy": {"location": {"location_type": "AgentPos"}, "action_reference_object": {"has_name_": [2, 2]}}}	
destroy the wall to your left until you reach the pot of gold	A3EAUAU8V3B5S7	{"Destroy": {"location": {"location_type": "BlockObject", "relative_direction": "LEFT", "location_reference_object": {"has_name_": [3, 4]}}, "action_reference_object": {"has_name_": [2, 2]}}}	
destroy the wall to your left until you reach the pot of gold	AIU30D5BNNCWH	{"Destroy": {"location": {"location_type": "AgentPos"}, "action_reference_object": {"has_name_": [2, 2]}}}	
destroy three huts next to the water	AIU30D5BNNCWH	{"Destroy": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [6, 6]}}, "action_reference_object": {"has_name_": [2, 2]}}, "repeat": {"repeat_type": "ALL"}}	
destroy three huts next to the water	A23CTGXNDDW5LC	{"Destroy": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [5, 6]}}, "action_reference_object": {"has_name_": [2, 2]}}, "repeat": {"repeat_type": "FOR", "repeat_count": [1, 1]}}	
destroy three huts next to the water	A3EAUAU8V3B5S7	{"Destroy": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [6, 6]}}, "action_reference_object": {"has_name_": [2, 2]}}, "repeat": {"repeat_type": "FOR", "repeat_count": [1, 1]}}	
destroy walls	A3EAUAU8V3B5S7	{"Destroy": {"action_reference_object": {"has_name_": [1, 1]}}}	
destroy walls	A23CTGXNDDW5LC	{"Destroy": {"action_reference_object": {"has_name_": [1, 1]}}, "repeat": {"repeat_type": "ALL"}}	
destroy walls	AIU30D5BNNCWH	{"Destroy": {"action_reference_object": {"has_name_": [1, 1]}}}	
dig a 2 by 2 square down to level 16	A23CTGXNDDW5LC	{"Dig": {"has_depth_": [6, 9], "has_height_": [4, 4], "has_width_": [2, 2]}}	
dig a 2 by 2 square down to level 16	A3EAUAU8V3B5S7	{"Dig": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [8, 9]}}}}	
dig a 2 by 2 square down to level 16	AGA1PIIWM8I8D	{"Dig": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [8, 9]}}, "has_height_": [4, 4], "has_size_": [2, 4], "has_width_": [2, 2]}}	
dig a 2x1 hole all the way through the brick pyramid one time .	A1FGKIKJYSL1MI	{"Dig": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [10, 10]}}, "has_depth_": [4, 10], "has_size_": [2, 2]}}	
dig a 2x1 hole all the way through the brick pyramid one time .	AIU30D5BNNCWH	{"Dig": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [10, 10]}}, "has_width_": [2, 2]}, "repeat": {"repeat_type": "FOR", "repeat_count": [11, 12]}}	
dig a 2x1 hole all the way through the brick pyramid one time .	A3EAUAU8V3B5S7	{"Dig": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [9, 10]}}, "has_height_": [2, 2], "has_width_": [2, 2]}}	
dig a hole .	A3EAUAU8V3B5S7	{"Dig": {}}	
dig a hole .	A23CTGXNDDW5LC	{"Dig": {}}	
dig a hole .	AGA1PIIWM8I8D	{"Dig": {}}	
dig a hole 1 mile down	A1FGKIKJYSL1MI	{"Dig": {"has_depth_": [3, 4]}}	
dig a hole 1 mile down	A3EAUAU8V3B5S7	{"Dig": {"has_depth_": [3, 5]}}	
dig a hole 1 mile down	AIU30D5BNNCWH	{"Dig": {"has_depth_": [3, 5]}}	
dig a hole by the end of the wall	AIU30D5BNNCWH	{"Dig": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [8, 8]}}}}	
dig a hole by the end of the wall	A3EAUAU8V3B5S7	{"Dig": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [8, 8]}}}}	
dig a hole by the end of the wall	A1FGKIKJYSL1MI	{"Dig": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [5, 8]}}}}	
dig a hole in the yard .	AIU30D5BNNCWH	{"Dig": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [5, 5]}}}}	
dig a hole in the yard .	A3EAUAU8V3B5S7	{"Dig": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [5, 5]}}}}	
dig a hole in the yard .	A23CTGXNDDW5LC	{"Dig": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [5, 5]}}}}	
dig a hole next to the pyramid	AIU30D5BNNCWH	{"Dig": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [6, 6]}}}}	
dig a hole next to the pyramid	A3EAUAU8V3B5S7	{"Dig": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [6, 6]}}}}	
dig a hole next to the pyramid	A23CTGXNDDW5LC	{"Dig": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [6, 6]}}}}	
dig a hole to the left of the steps .	A1FGKIKJYSL1MI	{"Dig": {"location": {"location_type": "BlockObject", "relative_direction": "LEFT", "location_reference_object": {"has_name_": [7, 8]}}}}	
dig a hole to the left of the steps .	AGA1PIIWM8I8D	{"Dig": {"location": {"location_type": "BlockObject", "relative_direction": "LEFT", "location_reference_object": {"has_name_": [8, 8]}}}}	
dig a hole to the left of the steps .	A3EAUAU8V3B5S7	{"Dig": {"location": {"location_type": "BlockObject", "relative_direction": "LEFT", "location_reference_object": {"has_name_": [8, 8]}}}}	
dig a hole with dimensions 3x5x8 feet .	AIU30D5BNNCWH	{"Dig": {"has_size_": [5, 6]}}	
dig a hole with dimensions 3x5x8 feet .	A3EAUAU8V3B5S7	{"Dig": {"has_depth_": [5, 5], "has_height_": [5, 5], "has_size_": [5, 5], "has_width_": [5, 5]}}	
dig a hole with dimensions 3x5x8 feet .	A23CTGXNDDW5LC	{"Dig": {"has_size_": [5, 6]}}	
dig a large hole to the right of the stairs	AIU30D5BNNCWH	{"Dig": {"location": {"location_type": "BlockObject", "relative_direction": "RIGHT", "location_reference_object": {"has_name_": [9, 9]}}, "has_size_": [2, 2]}}	
dig a large hole to the right of the stairs	A3EAUAU8V3B5S7	{"Dig": {"location": {"location_type": "BlockObject", "relative_direction": "RIGHT", "location_reference_object": {"has_name_": [9, 9]}}, "has_size_": [2, 2]}}	
dig a large hole to the right of the stairs	A23CTGXNDDW5LC	{"Dig": {"location": {"location_type": "BlockObject", "relative_direction": "RIGHT", "location_reference_object": {"has_name_": [8, 9]}}, "has_size_": [2, 2]}}	
dig a really deep hole	AIU30D5BNNCWH	{"Dig": {}}	
dig a really deep hole	A23CTGXNDDW5LC	{"Dig": {"has_depth_": [2, 3]}}	
dig a really deep hole	A3EAUAU8V3B5S7	{"Dig": {"has_depth_": [2, 3], "has_size_": [2, 3]}}	
dig a water well	AGA1PIIWM8I8D	{"Dig": {}}	
dig a water well	A3EAUAU8V3B5S7	{"Dig": {}}	
dig a water well	AIU30D5BNNCWH	{"OtherAction": {"action_reference_object": {"has_name_": [2, 2]}}}	
dig down for materials .	A3EAUAU8V3B5S7	{"Dig": {}}	
dig down for materials .	AGA1PIIWM8I8D	{"Dig": {}}	
dig down for materials .	A1FGKIKJYSL1MI	{"Dig": {}}	
dig down in the middle of the room	A23CTGXNDDW5LC	{"Dig": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [4, 7]}}}}	
dig down in the middle of the room	AIU30D5BNNCWH	{"Dig": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [7, 7]}}}}	
dig down in the middle of the room	A3EAUAU8V3B5S7	{"Dig": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [7, 7]}}}}	
dig grave	A3EAUAU8V3B5S7	{"Dig": {}}	
dig grave	AGA1PIIWM8I8D	{"Dig": {}}	
dig grave	A23CTGXNDDW5LC	{"OtherAction": {"action_reference_object": {"has_name_": [1, 1]}}}	
dig in a straight line until you reach the water .	AIU30D5BNNCWH	{"Dig": {}}	
dig in a straight line until you reach the water .	A1FGKIKJYSL1MI	{"Dig": {}}	
dig in a straight line until you reach the water .	A3EAUAU8V3B5S7	{"Dig": {"has_depth_": [5, 9]}}	
dig some coal	AIU30D5BNNCWH	{"OtherAction": {"action_reference_object": {"has_name_": [2, 2]}}}	
dig some coal	A3EAUAU8V3B5S7	{"OtherAction": {"action_reference_object": {"has_name_": [2, 2]}}}	
dig some coal	A23CTGXNDDW5LC	{"OtherAction": {"action_reference_object": {"has_name_": [2, 2]}}}	
dig up the dirt and find the hidden sword .	A1FGKIKJYSL1MI	{"Dig": {}}	
dig up the dirt and find the hidden sword .	AGA1PIIWM8I8D	{"Dig": {}}	
dig up the dirt and find the hidden sword .	A2ZZW6KME1FUDU	{"OtherAction": {"action_reference_object": {"has_name_": [8, 8]}}}	
fill the garden with plants .	AIU30D5BNNCWH	{"OtherAction": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [2, 2]}}, "action_reference_object": {"has_block_type_": [4, 4], "has_name_": [2, 2]}}}	
fill the garden with plants .	A3EAUAU8V3B5S7	{"OtherAction": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [2, 2]}}, "action_reference_object": {"has_name_": [4, 4]}}}	
fill the garden with plants .	A23CTGXNDDW5LC	{"OtherAction": {"location": {"location_type": "BlockObject", "location_reference_object": {"has_name_": [1, 2]}}, "action_reference_object": {"has_name_": [4, 4]}}}	
fill the hole with dirt	A23CTGXNDDW5LC	{"Fill": {"action_reference_object": {"has_block_type_": [4, 4]}}}	
fill the hole with dirt	AGA1PIIWM8I8D	{"Fill": {"action_reference_object": {"has_block_type_": [4, 4]}}}	
fill the hole with dirt	A3EAUAU8V3B5S7	{"Fill": {}}	
fill the hole with rocks	A23CTGXNDDW5LC	{"Fill": {"action_reference_object": {"has_block_type_": [4, 4]}}}	
fill the hole with rocks	A3EAUAU8V3B5S7	{"Fill": {"location": {"location_type": "Other"}, "action_reference_object": {"has_block_type_": [4, 4]}}}	
fill the hole with rocks	A1FGKIKJYSL1MI	{"Fill": {"action_reference_object": {"has_block_type_": [4, 4]}}}	
fill the hole with sand .	A23CTGXNDDW5LC	{"Fill": {"action_reference_object": {"has_block_type_": [4, 4]}}}	
fill the hole with sand .	A3EAUAU8V3B5S7	{"Fill": {"action_reference_object": {"has_block_type_": [4, 4]}}}	
fill the hole with sand .	AGA1PIIWM8I8D	{"Fill": {"action_reference_object": {"has_block_type_": [4, 4]}}}	
fill the remaining portion of wall that you are standing under .	AGA1PIIWM8I8D	{"Freebuild": {"location": {"location_type": "AgentPos"}, "schematic": {"has_name_": [5, 5]}}}	
fill the remaining portion of wall that you are standing under .	A1FGKIKJYSL1MI	{"Freebuild": {"location": {"location_type": "AgentPos"}, "schematic": {"has_name_": [5, 5]}}}	
